order_id,customer_id,order_date,delivery_date,customer_segment,region,country,city,ev_model,battery_capacity_kwh,range_km,charging_type,autopilot_package,purchase_channel,base_price_usd,incentives_usd,final_price_usd,warranty_years,service_plan,customer_age,satisfaction_score,issues_reported,returned,energy_consumption_kwh_per_100km,mileage_after_1_year_km,maintenance_cost_year1_usd
502196,2418,6-Jan-23,20/1/2023,PERSONAL,West,  Indonesia  ,surabaya,UrbanEV,100,558,dc fast,Yes,Online,41180,0,42840,5,  Premium  ,48,8.5,  Battery  ,No,16.1,16730,413.95
502197,1954,7/5/2024,16/5/2024,  Personal  ,WEST,malaysia,Penang,UrbanEV,75,439,home charger,No,DEALERSHIP,52780,2500,50830,5,standard,47,8.6,charging,No,15.5,20430,333.85
502198,2249,1-Mar-24,10/3/2024,fleet,North,MALAYSIA,JOHOR BAHRU,EcoRide 5,90,559,,No,dealership,28860,1000,28570,4,  Premium  ,33,,none,No,17,17070,227.26
502199,1983,20-Oct-23,8/11/2023,personal,south,MALAYSIA,Penang,UrbanEV,75,420,DC Fast,Yes,Dealership,53180,1000,,6,  Extended  ,26,6.5,BATTERY,No,19,3640,456.85
502200,2147,1/6/2024,01-21-2024,  Personal  ,  South  ,singapore,SINGAPORE,VoltX S,90,499,  AC  ,No,DEALERSHIP,40290,2500,37150,8,PREMIUM,30,6.5,NONE,No,25.6,21920,354.24
502201,1974,19-Jan-23,1-Feb-23,  Personal  ,South,  Thailand  ,  Chiang Mai  ,EcoRide 3,90 kWh,529,dc fast,No,Online,"56,200",0,"57,960",4,Extended,61,8.8,Software,No,22.2,"18,740",621.49
502202,1037,3-Mar-22,3/11/2022,PERSONAL,WEST,  Thailand  ,chiang mai,EcoRide 3,70,428,dc fast,No,  Online  ,45840,5000,40810,4,Standard,59,6.2,BATTERY,No,17.7,18610,
502203,1327,20/5/2023,5/6/2023,corporate,EAST,malaysia,  Kuala Lumpur  ,FamilyEV XL,75,395,ac,Yes,  Online  ,53400,2500,51580,6,PREMIUM,31,5.7,None,No,15.5,23150,
502204,2274,27/8/2022,4/9/2022,  Government  ,EAST,singapore,singapore,EcoRide 3,70,413,Supercharger,Yes,Online,44470,0,,3,Extended,39,7,none,No,16.7,18810,451.64
502205,2924,14/7/2022,07-22-2022,fleet,  West  ,  Vietnam  ,ho chi minh city,VoltX Pro,100,621,AC,Yes,Dealership,44040,2500,40780,7,standard,45,3.8,,No,15,29540,570.96
502206,2199,9-Nov-23,13/11/2023,Personal,West,INDONESIA,JAKARTA,VoltX S,90,566,DC FAST,Yes,dealership,38360,1000,36980,4,premium,62,7.9,none,No,17.7,16840,427.23
502207,2625,2/3/2022,19-Mar-22,corporate,North,malaysia,JOHOR BAHRU,VoltX S,60,336,dc fast,Yes,Online,44360,2500,41060,6,  Premium  ,60,7.3,None,No,18,16240,578.78
502208,1913,16/9/2024,5/10/2024,Personal,East,vietnam,  Hanoi  ,EcoRide 5,90,553,Home Charger,Yes,corporate fleet,38000,5000,33220,4,Standard,47,8.7,none,No,18.8,16690,522.9
502209,1453,16/11/2023,26/11/2023,Personal,,THAILAND,Bangkok,VoltX Pro,60,384,AC,No,  Corporate Fleet  ,46310,5000,39780,5,standard,53,4.9,NONE,No,11.1,23240,635.17
502210,1036,6/5/2022,12/6/2022,  Corporate  ,  South  ,,  Johor Bahru  ,UrbanEV,60,375,DC FAST,Yes,Dealership,46130,7500,37640,4,  Extended  ,37,8.1,NONE,No,14.4,23130,581.61
502211,2339,11-Jul-24,30-Jul-24,corporate,  North  ,MALAYSIA,johor bahru,FamilyEV XL,60,350,dc fast,Yes,corporate fleet,44140,2500,41200,5,Premium,29,4.85,None,No,,18080,426.61
502212,2711,17-May-24,05-20-2024,corporate,SOUTH,,PENANG,VoltX S,60,303,ac,No,DEALERSHIP,53660,2500,51000,6,Standard,63,8.8,none,No,13.7,21910,795.11
502213,1972,06-21-2024,7/11/2024,Corporate,South,  Thailand  ,bangkok,VoltX Pro,75,456,DC Fast,Yes,DEALERSHIP,48480,0,49940,8,extended,63,6.6,None,No,14.7,24660,361.29
502214,1795,25/9/2024,10/12/2024,PERSONAL,south,MALAYSIA,  Shah Alam  ,VoltX Pro,80,531,AC,No,dealership,38560,5000,34550,5,  Extended  ,66,6.7,battery,No,16,26190,770.49
502215,2988,1/9/2024,8/9/2024,  Personal  ,EAST,  Singapore  ,SINGAPORE,VoltX S,75,475,AC,No,dealership,48980,0,48860,5,  Standard  ,69,3.35,Battery,No,21.3,21190,681.05
502216,1972,23/1/2023,1-Feb-23,  Fleet  ,WEST,MALAYSIA,Kuala Lumpur,EcoRide 5,,630,  AC  ,No,online,51660,2500,50970,5,  Extended  ,67,7.7,OTHER,No,19,16480,
502217,1592,5/6/2024,25/6/2024,  Personal  ,North,VIETNAM,hanoi,VoltX Pro,80,485,Supercharger,No,Online,28240,0,28580,5,standard,25,3.8,none,No,16.2,16490,464.29
502218,2137,04-17-2024,04-25-2024,  Personal  ,  North  ,  Malaysia  ,Kuala Lumpur,EcoRide 3,75,477,AC,Yes,DEALERSHIP,37420,1000,37090,4,EXTENDED,44,4.45,,No,15.6,23840,342.26
502219,2063,6/12/2022,13-Dec-22,corporate,  West  ,  Vietnam  ,HO CHI MINH CITY,VoltX Pro,,612,dc fast,No,Online,41720,0,39830,5,standard,67,7.8,none,No,15,27070,522.33
502220,2324,23-Jul-22,08-13-2022,Corporate,NORTH,vietnam,HANOI,UrbanEV,60,318,ac,Yes,CORPORATE FLEET,39300,0,38360,6,  Standard  ,25,8.4,None,Yes,13.2,23060,520.38
502221,1223,6/10/2022,22/6/2022,Personal,  West  ,  Malaysia  ,kuala lumpur,VoltX S,50,318,AC,No,dealership,49470,0,50520,7,Premium,59,6.2,none,No,14.6,19290,462.94
502222,1317,27/1/2023,13/2/2023,CORPORATE,EAST,SINGAPORE,singapore,UrbanEV,90,509,AC,Yes,online,38800,1000,38450,5,Standard,64,8.4,NONE,No,22.3,18010,591.67
502223,1348,8-Feb-24,20-Feb-24,  Corporate  ,south,Malaysia,Shah Alam,EcoRide 5,80,482,  DC Fast  ,No,online,38040,1000,38840,4,EXTENDED,69,7.3,None,No,21.5,27650,664.29
502224,1114,29/7/2023,16/8/2023,fleet,NORTH,vietnam,Hanoi,FamilyEV XL,50,315,  AC  ,No,Dealership,46670,1000,47390,6,  Extended  ,31,7.2,Software,No,16,13410,316.79
502225,1697,18/6/2023,2-Jul-23,Personal,NORTH,,singapore,EcoRide 3,60,342,AC,No,Online,43380,1000,41850,8,STANDARD,59,7,charging,No,15.5,18670,351.28
502226,2346,29-Dec-24,18/1/2025,Personal,North,malaysia,KUALA LUMPUR,VoltX S,80,448,supercharger,No,ONLINE,52860,2500,51510,5,STANDARD,58,10,Other,No,20.4,32080,229.85
502227,2591,11/6/2024,06-14-2024,  Personal  ,  North  ,Malaysia,  Penang  ,VoltX Pro,50,310,  DC Fast  ,Yes,Corporate Fleet,47600,5000,41620,7,  Standard  ,29,6.2,SOFTWARE,No,15.2,30190,558.3
502228,2063,9/2/2023,02-27-2023,personal,East,  Malaysia  ,PENANG,EcoRide 3,75,417,ac,Yes,online,"68,820",2500,,8,STANDARD,53,9,battery,No,19,"23,400",797.43
502229,2889,31-Aug-23,8/9/2023,  Personal  ,North,Vietnam,ho chi minh city,VoltX Pro,100,592,  DC Fast  ,No,  Dealership  ,37370,0,37690,5,PREMIUM,51,7.9,  None  ,No,13.7,18600,220.58
502230,1039,7/4/2024,12/4/2024,PERSONAL,east,  Thailand  ,  Bangkok  ,EcoRide 5,60,387,AC,Yes,ONLINE,34300,0,35070,6,  Extended  ,31,6,Charging,No,17.5,20230,332.41
502231,2882,21/11/2023,11-25-2023,,East,indonesia,Jakarta,FamilyEV XL,75,499,DC Fast,Yes,  Corporate Fleet  ,54630,1000,53960,5,PREMIUM,25,3.8,SOFTWARE,No,15.6,22600,210.61
502232,2996,20-Jun-24,24-Jun-24,  Corporate  ,  South  ,MALAYSIA,KUALA LUMPUR,VoltX S,75,397,AC,No,DEALERSHIP,66470,5000,62430,6,  Extended  ,33,4.5,none,No,18.4,36750,378.79
502233,2772,25/2/2022,12-Mar-22,Personal,NORTH,malaysia,  Penang  ,EcoRide 5,60,355,,No,  Dealership  ,43440,0,42860,4,Standard,25,10,  Software  ,No,20.9,29170,100
502234,2312,1/1/2023,12/1/2023,corporate,  North  ,,Hanoi,EcoRide 5,80,521,  AC  ,Yes,  Dealership  ,42770,2500,,5,STANDARD,,3.7,  None  ,No,15.2,28240,717.9
502235,2285,31/3/2023,18-Apr-23,fleet,,MALAYSIA,  Johor Bahru  ,FamilyEV XL,90,526,AC,No,  Dealership  ,45890,0,45370,3,  Standard  ,41,9.7,NONE,No,,20910,634.56
502236,1215,04-14-2022,21/4/2022,  Personal  ,East,vietnam,ho chi minh city,EcoRide 5,70,,Supercharger,Yes,ONLINE,39030,1000,40420,5,STANDARD,56,10,charging,No,,18530,536.79
502237,2170,03-18-2022,27/3/2022,Corporate,  South  ,MALAYSIA,Kuala Lumpur,EcoRide 5,70,444,  AC  ,Yes,Dealership,31380,5000,27240,7,  Standard  ,65,3.55,BATTERY,No,21,20620,679.83
502238,1335,18/8/2022,2/9/2022,FLEET,west,malaysia,,VoltX Pro,90,518,AC,Yes,  Online  ,46700,1000,47280,5,Standard,54,8,MOTOR,No,17.4,28970,669.24
502239,2191,11-27-2022,12-Dec-22,PERSONAL,  South  ,THAILAND,Chiang Mai,UrbanEV,60,370,dc fast,No,  Dealership  ,,1000,42830,3,extended,39,8.3,charging,No,16.8,33380,486.93
502240,1091,11/6/2024,20/6/2024,CORPORATE,  South  ,Vietnam,  Ho Chi Minh City  ,VoltX Pro,70,434,  DC Fast  ,No,  Dealership  ,35320,5000,29900,7,standard,66,10,NONE,No,20.5,16030,230.23
502241,1352,19/11/2023,1/12/2023,PERSONAL,East,Vietnam,HO CHI MINH CITY,FamilyEV XL,90,573,  AC  ,Yes,Dealership,40680,0,,4,Extended,52,7.7,none,No,,5920,348.45
502242,1570,27/1/2022,02-13-2022,FLEET,east,MALAYSIA,  Penang  ,EcoRide 3,50,267,  AC  ,No,ONLINE,35160,2500,,7,  Standard  ,27,,None,No,24,20240,482.44
502243,2594,26-Oct-22,3-Nov-22,personal,SOUTH,  Malaysia  ,KUALA LUMPUR,FamilyEV XL,90,587,  AC  ,Yes,  Online  ,47600,1000,48210,6,standard,52,5.9,charging,No,13.7,29430,344.55
502244,1815,14/8/2024,21-Aug-24,corporate,,,Bangkok,FamilyEV XL,80,502,  AC  ,Yes,  Corporate Fleet  ,"44,810",7500,"37,370",5,  Standard  ,29,6.7,  None  ,No,17,"18,010",845.71
502245,2704,3/9/2024,13-Mar-24,PERSONAL,east,thailand,  Bangkok  ,FamilyEV XL,100,555,ac,No,  Corporate Fleet  ,46130,5000,39620,5,standard,26,7.3,Software,No,12.9,25170,531.42
502246,1780,25-Apr-23,12-May-23,fleet,  South  ,  Thailand  ,Bangkok,FamilyEV XL,90 kWh,535,AC,Yes,  Corporate Fleet  ,"48,640",0,"48,140",4,Standard,62,10,  None  ,No,13.7,"14,130",520.65
502247,1362,27/7/2023,08-14-2023,  Personal  ,SOUTH,Malaysia,KUALA LUMPUR,EcoRide 5,75,475,  Supercharger  ,Yes,DEALERSHIP,52670,5000,46550,5,STANDARD,,5,software,No,20.9,19940,689.42
502248,1556,3/4/2023,04-24-2023,,east,Vietnam,  Ho Chi Minh City  ,FamilyEV XL,75,,Home Charger,No,  Online  ,,0,47000,4,standard,68,8.8,None,No,14.3,16480,555.38
502249,2368,12-31-2022,11/1/2023,  Corporate  ,SOUTH,  Thailand  ,CHIANG MAI,EcoRide 3,100,563,  DC Fast  ,No,Dealership,,0,49920,5,Standard,41,8.5,,No,21.7,20930,447
502250,2716,5/8/2024,29/5/2024,Personal,East,indonesia,JAKARTA,FamilyEV XL,60,360,DC FAST,No,  Online  ,57730,2500,55880,5,PREMIUM,36,4.5,none,No,13.7,23420,
502251,2193,17/12/2022,26-Dec-22,FLEET,  East  ,Singapore,singapore,VoltX Pro,75,437,SUPERCHARGER,Yes,Online,51770,2500,50250,6,STANDARD,50,3.5,  None  ,No,16.7,26840,586.87
502252,1355,10/9/2022,09-16-2022,PERSONAL,  East  ,SINGAPORE,singapore,EcoRide 5,50,305,DC FAST,Yes,ONLINE,46530,2500,46230,8,  Premium  ,31,5,none,No,13.4,19060,401.22
502253,1190,20-Feb-24,25-Feb-24,CORPORATE,east,  Vietnam  ,Hanoi,VoltX Pro,90,570,SUPERCHARGER,No,dealership,46100,2500,45410,5,  Standard  ,48,5.9,  Charging  ,No,19,14040,535.66
502254,2690,13/3/2024,26/3/2024,personal,east,thailand,  Bangkok  ,EcoRide 5,100,611,DC FAST,Yes,online,"39,200",1000,"37,750",5,EXTENDED,40,7.3,None,No,17.6,11360 km,394.01
502255,1421,8/10/2024,11-Oct-24,  Corporate  ,  East  ,indonesia,Surabaya,VoltX Pro,50,300,  DC Fast  ,No,DEALERSHIP,40470,7500,35100,7,Extended,42,9,battery,No,20.8,29580,335.93
502256,1699,4/4/2023,12-Apr-23,CORPORATE,West,vietnam,Ho Chi Minh City,VoltX S,60,380,AC,No,online,"44,310",5000,"39,110",3,  Extended  ,32,7.3,Motor,No,19.5,16300 km,
502257,1006,7/5/2024,18-Jul-24,,  South  ,,Chiang Mai,UrbanEV,75,447,dc fast,No,ONLINE,42520,2500,40120,6,STANDARD,51,5,BATTERY,No,17.4,25610,399.74
502258,1132,14/5/2023,05-17-2023,  Personal  ,  South  ,Singapore,singapore,UrbanEV,100,570,  AC  ,Yes,DEALERSHIP,58200,0,58270,4,  Standard  ,50,9,none,No,17.3,10860,346.54
502259,2770,7/8/2024,16-Aug-24,PERSONAL,west,malaysia,  Johor Bahru  ,EcoRide 5,,452,AC,No,  Online  ,47610,5000,43270,5,EXTENDED,55,9.5,Charging,No,13.2,32990,536.19
502260,1556,23/5/2023,31-May-23,CORPORATE,east,malaysia,Penang,VoltX S,90,453,AC,No,CORPORATE FLEET,47030,2500,42660,8,STANDARD,42,6.9,NONE,No,18.1,41490,709.76
502261,1825,05-16-2023,1/6/2023,  Personal  ,  North  ,  Malaysia  ,  Shah Alam  ,EcoRide 3,70,422,DC Fast,No,Corporate Fleet,53210,7500,45730,8,  Extended  ,26,9.4,none,No,16.7,24310,100
502262,1760,13/3/2024,17/3/2024,Personal,west,malaysia,johor bahru,VoltX S,80 kWh,468,  DC Fast  ,No,  Online  ,"46,280",0,"46,580",5,  Premium  ,65,4.6,none,No,19,"19,970",355.14
502263,2054,21/8/2023,27-Aug-23,Corporate,  North  ,malaysia,KUALA LUMPUR,EcoRide 5,60,338,home charger,Yes,  Corporate Fleet  ,43070,2500,38890,4,extended,47,10,None,No,19.2,32070,100
502264,1534,15-Jun-22,06-28-2022,PERSONAL,East,  Malaysia  ,Penang,VoltX S,80,490,  AC  ,Yes,  Dealership  ,46810,7500,37610,7,Standard,66,2.35,BATTERY,No,15.1,18530,100
502265,1425,7-Apr-23,24-Apr-23,Fleet,WEST,Malaysia,PENANG,EcoRide 3,70,433,ac,No,Dealership,47850,1000,46020,7,standard,46,,NONE,No,14.8,22350,509.56
502266,2417,8/7/2024,28-Jul-24,personal,West,singapore,Singapore,EcoRide 5,,397,Home Charger,Yes,dealership,54800,2500,51560,5,standard,57,8.5,NONE,No,17.2,3000,
502267,1671,04-24-2022,27/4/2022,  Personal  ,  North  ,malaysia,SHAH ALAM,UrbanEV,70,381,HOME CHARGER,Yes,CORPORATE FLEET,35500,7500,28040,3,  Extended  ,42,8.5,none,No,16.2,21460,653.12
502268,1362,18/9/2024,23/9/2024,corporate,east,malaysia,Penang,FamilyEV XL,80,438,  DC Fast  ,Yes,  Online  ,,2500,37200,6,Extended,39,3.95,None,No,12.6,30100,259.87
502269,2460,26-Jul-22,31/7/2022,Personal,  South  ,  Thailand  ,chiang mai,VoltX S,100,673,AC,Yes,online,44490,2500,43160,4,STANDARD,,5.7,None,No,14,18780,617.48
502270,2693,30/5/2023,8/6/2023,  Personal  ,  South  ,Singapore,Singapore,UrbanEV,60,406,  DC Fast  ,No,Dealership,51560,0,51180,7,Standard,27,8.3,NONE,No,20.2,18890,557.86
502271,2574,10/12/2023,12-13-2023,Corporate,North,Singapore,SINGAPORE,UrbanEV,90,541,ac,No,ONLINE,50510,2500,,5,standard,47,8.5,  None  ,No,18.3,18950,312.98
502272,2950,18/5/2022,31/5/2022,PERSONAL,East,thailand,  Chiang Mai  ,VoltX Pro,100 kWh,545,  Home Charger  ,Yes,  Online  ,"45,760",1000,"45,760",5,  Premium  ,26,8,  Battery  ,No,16.9,"35,740",399.25
502273,1081,5-Dec-22,13-Dec-22,  Government  ,  South  ,indonesia,  Surabaya  ,EcoRide 3,90,535,SUPERCHARGER,No,Dealership,52140,0,50240,4,Standard,66,3.95,battery,Yes,20.8,23590,534.72
502274,1355,21/6/2023,26-Jun-23,  Government  ,NORTH,singapore,singapore,FamilyEV XL,50,256,  AC  ,No,DEALERSHIP,40280,2500,39550,5,  Standard  ,28,4.7,None,No,16.8,22270,606.07
502275,2281,9/3/2022,30/3/2022,  Personal  ,  East  ,thailand,CHIANG MAI,VoltX S,,306,Home Charger,No,Online,58180,0,56660,6,standard,50,7.8,,No,19.1,19170,772.68
502276,2741,01-18-2023,01-22-2023,personal,east,vietnam,,UrbanEV,70,392,dc fast,Yes,  Online  ,,5000,35170,5,Standard,43,6.1,  None  ,No,16.9,29200,542.9
502277,1588,19/1/2022,2/8/2022,CORPORATE,  West  ,INDONESIA,jakarta,UrbanEV,60,331,  Home Charger  ,No,Dealership,33000,2500,31340,6,Premium,34,5,software,No,17.2,16360,490.86
502278,2547,11-14-2023,11-28-2023,  Personal  ,  West  ,  Singapore  ,  Singapore  ,EcoRide 3,60,383,  Home Charger  ,No,online,49240,2500,48310,6,Standard,46,10,  None  ,No,26.4,30800,504.68
502279,1294,15-Mar-22,27/3/2022,  Personal  ,  South  ,  Thailand  ,CHIANG MAI,FamilyEV XL,75,445,  AC  ,Yes,dealership,34970,1000,33260,3,Extended,30,7.9,Battery,No,14.9,21180,448.93
502280,2985,07-27-2023,3/8/2023,Corporate,west,Malaysia,penang,FamilyEV XL,75,476,AC,No,  Corporate Fleet  ,41440,0,41480,5,Standard,25,4.65,none,No,18.7,30200,406.37
502281,2247,27/7/2024,7/8/2024,Personal,west,  Thailand  ,Chiang Mai,UrbanEV,100,648,  DC Fast  ,No,corporate fleet,44000,0,42850,5,Extended,67,5.7,None,No,,19420,313.32
502282,2548,7/12/2024,11/12/2024,CORPORATE,SOUTH,  Vietnam  ,Ho Chi Minh City,UrbanEV,80,477,home charger,No,DEALERSHIP,"47,900",0,"47,840",5,PREMIUM,40,7.8,none,No,20.4,"27,730",577.2
502283,2069,30/7/2022,3/8/2022,PERSONAL,North,singapore,,UrbanEV,75,,HOME CHARGER,No,  Online  ,52090,5000,46990,5,Standard,31,5.4,  None  ,No,16.8,25780,331.66
502284,2690,4/5/2024,5/12/2024,Personal,South,VIETNAM,Hanoi,UrbanEV,100,642,DC FAST,No,Online,35550,5000,32100,3,STANDARD,48,9.7,  Software  ,No,23,21580,534.42
502285,2136,13/10/2023,10-25-2023,Personal,south,  Singapore  ,SINGAPORE,VoltX Pro,90,521,AC,Yes,Dealership,37120,5000,32660,5,  Standard  ,59,5.8,Software,No,15.9,31580,493.03
502286,2256,20/9/2024,10-Oct-24,GOVERNMENT,east,VIETNAM,hanoi,VoltX Pro,90,582,AC,No,corporate fleet,68890,2500,66360,5,STANDARD,,7.4,  None  ,No,15.7,31070,628.38
502287,1016,26-Nov-23,10/12/2023,FLEET,east,  Thailand  ,CHIANG MAI,FamilyEV XL,100,519,Supercharger,Yes,online,43520,2500,40970,8,extended,28,8.3,None,No,19.5,17490,547.33
502288,1359,06-24-2023,30-Jun-23,Corporate,east,Malaysia,PENANG,EcoRide 5,80,469,dc fast,Yes,ONLINE,33500,2500,30540,6,  Premium  ,65,9.2,  None  ,No,20.7,16980,344.86
502289,2246,19/6/2024,8-Jul-24,Personal,east,THAILAND,Chiang Mai,VoltX S,50,304,  DC Fast  ,No,Dealership,37940,1000,36700,5,STANDARD,39,4.4,None,No,13.3,20310,278.13
502290,1865,19/2/2024,7/3/2024,personal,north,malaysia,kuala lumpur,EcoRide 3,,386,DC FAST,Yes,Online,"41,310",2500,"38,890",6,EXTENDED,68,9.7,None,Yes,14.7,"19,920",707.66
502291,1699,06-19-2022,27/6/2022,Personal,WEST,Malaysia,Shah Alam,EcoRide 5,60,369,supercharger,Yes,  Online  ,45030,0,46970,6,  Standard  ,47,4.6,  None  ,No,17.5,29280,
502292,1447,3-Nov-24,21-Nov-24,Personal,SOUTH,Indonesia,surabaya,VoltX Pro,50,303,Home Charger,Yes,Corporate Fleet,53350,2500,51250,5,STANDARD,43,5,Software,No,18.8,24510,779.47
502293,1855,15/10/2022,3/11/2022,fleet,WEST,  Malaysia  ,PENANG,VoltX Pro,100,571,ac,Yes,Online,56440,0,55400,3,extended,38,,none,No,21,15700,100
502294,1364,8/7/2022,07-13-2022,FLEET,NORTH,indonesia,JAKARTA,VoltX Pro,90,512,AC,Yes,ONLINE,39230,2500,39340,6,Premium,51,7.3,SOFTWARE,No,17.3,16030,536.23
502295,1674,2/7/2024,14/7/2024,PERSONAL,WEST,Malaysia,,EcoRide 5,50,283,SUPERCHARGER,No,Dealership,41020,1000,41050,3,standard,60,8.7,SOFTWARE,No,20.5,22790,671.12
502296,2007,25/11/2023,12/2/2023,  Corporate  ,NORTH,malaysia,KUALA LUMPUR,VoltX Pro,80,430,home charger,Yes,DEALERSHIP,46040,0,,6,standard,62,10,  None  ,No,11.6,28060,517.45
502297,2349,6/6/2024,22-Jun-24,personal,NORTH,Vietnam,hanoi,EcoRide 5,70,465,AC,No,online,39920,2500,37200,5,,46,7.2,None,No,13.4,32950,542.39
502298,1466,16-Apr-23,1-May-23,Government,North,MALAYSIA,  Shah Alam  ,VoltX Pro,90,532,ac,No,DEALERSHIP,53350,0,54150,5,Extended,35,10,  Motor  ,No,17,23200,614.43
502299,1413,4-Oct-22,12/10/2022,personal,EAST,Thailand,CHIANG MAI,UrbanEV,80,,  AC  ,Yes,DEALERSHIP,62270,0,62570,6,PREMIUM,28,4.25,None,No,20.1,21130,665.4
502300,2478,28/7/2024,8/11/2024,PERSONAL,West,THAILAND,  Bangkok  ,UrbanEV,100,595,ac,No,  Dealership  ,45150,1000,42790,3,Standard,56,3.45,,Yes,16,20430,620.7
502301,1585,25-Jul-23,4/8/2023,PERSONAL,SOUTH,Thailand,bangkok,VoltX S,50,305,AC,No,Online,47300,1000,46750,5,EXTENDED,64,6.3,CHARGING,No,16.1,16900,745.75
502302,2256,6/5/2024,13/5/2024,Personal,west,Vietnam,ho chi minh city,VoltX Pro,60,340,DC Fast,Yes,ONLINE,40900,5000,34650,5,STANDARD,65,9.1,  None  ,No,18.1,21460,405.45
502303,2247,09-27-2024,14/10/2024,  Fleet  ,East,thailand,chiang mai,VoltX S,75,439,AC,No,  Dealership  ,47350,2500,45150,6,extended,48,,Battery,No,16.3,18590,834.16
502304,1993,3/4/2023,21/4/2023,Personal,east,singapore,  Singapore  ,EcoRide 5,80,522,dc fast,No,dealership,37580,5000,32970,6,STANDARD,58,7.6,  None  ,No,21.2,19140,293.28
502305,2854,6/7/2024,7/9/2024,Personal,  West  ,INDONESIA,  Surabaya  ,VoltX S,90,498,ac,Yes,DEALERSHIP,38360,0,37450,7,Standard,27,4.1,Charging,No,,26160,691.61
502306,2435,12-Apr-24,30-Apr-24,Corporate,south,malaysia,Johor Bahru,VoltX Pro,50,288,  AC  ,No,Dealership,32280,1000,31400,3,Premium,62,,  Software  ,No,24.4,11920,578.9
502307,1571,23/12/2024,30/12/2024,Fleet,South,SINGAPORE,Singapore,EcoRide 5,75,390,  DC Fast  ,No,DEALERSHIP,50710,2500,,3,extended,26,10,None,No,17.5,8590,948.22
502308,1334,18-Apr-24,23/4/2024,Corporate,WEST,vietnam,  Ho Chi Minh City  ,EcoRide 5,75,505,,No,ONLINE,54720,0,54210,6,STANDARD,47,8.6,  Battery  ,No,15.9,15340,559.72
502309,2245,7/12/2022,29/7/2022,  Personal  ,west,THAILAND,chiang mai,UrbanEV,50 kWh,313,AC,No,DEALERSHIP,"52,210",0,"52,670",5,Extended,64,7.1,SOFTWARE,No,17.3,27540 km,637.4
502310,1036,8/9/2023,09-23-2023,Fleet,west,  Indonesia  ,SURABAYA,EcoRide 5,70,,  Supercharger  ,Yes,Dealership,45660,2500,44430,5,Extended,44,6.9,NONE,No,20.3,24450,169.42
502311,1988,10-Feb-23,02-28-2023,Fleet,West,  Thailand  ,  Chiang Mai  ,EcoRide 5,50,286,AC,No,dealership,42810,2500,41150,5,  Standard  ,32,10,motor,No,16.5,28590,670.87
502312,1277,31/7/2024,13-Aug-24,  Personal  ,  North  ,INDONESIA,  Jakarta  ,VoltX S,90,512,DC Fast,No,ONLINE,44350,0,44040,8,Standard,,7.2,None,No,10,10450,556.36
502313,2219,22/12/2023,26/12/2023,Personal,West,  Vietnam  ,HANOI,FamilyEV XL,100,589,DC FAST,No,DEALERSHIP,37860,0,39310,3,STANDARD,67,,  Charging  ,No,15.6,25590,647.28
502314,1915,3-Apr-22,11/4/2022,Personal,South,MALAYSIA,PENANG,EcoRide 5,60,372,Home Charger,Yes,dealership,51590,2500,49840,4,Standard,27,8.3,none,Yes,10,11930,309.42
502315,2887,6/3/2023,03-14-2023,personal,West,MALAYSIA,SHAH ALAM,EcoRide 3,90,502,DC FAST,No,Online,52340,0,52170,6,  Premium  ,56,8.6,none,No,18.5,14430,400.24
502316,1483,16-Oct-23,11/1/2023,personal,SOUTH,  Singapore  ,  Singapore  ,FamilyEV XL,100,,  DC Fast  ,No,dealership,37560,5000,31940,3,extended,55,10,None,No,13.6,12920,536.29
502317,2265,10-Mar-23,03-23-2023,PERSONAL,east,THAILAND,Bangkok,UrbanEV,75,476,DC FAST,No,  Dealership  ,38460,5000,34080,5,  Premium  ,68,4.2,none,No,17.1,14090,485.76
502318,2347,1/10/2023,01-20-2023,Fleet,east,malaysia,SHAH ALAM,UrbanEV,60,399,AC,No,dealership,35720,5000,31810,6,EXTENDED,55,9.2,charging,No,12.6,40490,
502319,1730,12-18-2024,28/12/2024,FLEET,SOUTH,MALAYSIA,Penang,EcoRide 5,80,497,SUPERCHARGER,No,  Online  ,43220,0,44350,4,extended,25,4.25,NONE,No,16.7,25720,533.08
502320,1191,2/12/2024,5/12/2024,Government,North,malaysia,johor bahru,VoltX S,75 kWh,430,AC,Yes,ONLINE,"44,850",0,"45,470",4,  Standard  ,36,7.3,none,No,17.5,"9,060",400.75
502321,2040,26/7/2022,4-Aug-22,corporate,west,Vietnam,ho chi minh city,FamilyEV XL,70,416,SUPERCHARGER,No,  Dealership  ,45470,5000,40130,5,Extended,42,4.35,None,No,15.5,11000,452.19
502322,1523,19/2/2024,27/2/2024,personal,  West  ,  Thailand  ,  Bangkok  ,UrbanEV,50,308,AC,Yes,DEALERSHIP,,1000,35240,4,  Extended  ,48,7,NONE,No,16.9,22560,
502323,1917,06-16-2023,26-Jun-23,CORPORATE,  North  ,singapore,Singapore,UrbanEV,80,471,HOME CHARGER,Yes,Dealership,39880,1000,38020,6,  Standard  ,60,6.3,NONE,No,11.9,23180,1051.44
502324,1400,15-Jun-22,6/7/2022,CORPORATE,WEST,malaysia,  Shah Alam  ,EcoRide 3,90,566,ac,Yes,Dealership,39890,1000,39180,4,EXTENDED,53,8.9,none,No,17.1,17550,567.94
